param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.00359381,0.5,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.0035565853118896484,0.0015584468841552735
0.00359381,0.5,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.0035841941833496095,0.0015640735626220703
0.00359381,0.7,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.003660726547241211,0.0015675544738769532
0.00359381,0.7,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.003450155258178711,0.0015215396881103516
0.00359381,0.7,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.0034626483917236327,0.0015322208404541016
0.00359381,0.7,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.0035797595977783204,0.0015399456024169922
0.00359381,0.9,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.0036328315734863283,0.0015700817108154296
0.00359381,0.9,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.0035602569580078123,0.0015736103057861328
0.00359381,0.9,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.0035404205322265626,0.0015474319458007812
0.00359381,0.9,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.0036261558532714845,0.00153045654296875
0.0129155,0.1,5,0.5866666666666667,0.14039626459101792,148,0.7,0.75,0.35,0.6,0.5333333333333333,0.012494611740112304,0.0015795707702636718
0.0129155,0.1,10,0.6333333333333334,0.053748384988656986,109,0.6333333333333333,0.65,0.55,0.6166666666666667,0.7166666666666667,0.013311100006103516,0.0017146587371826172
