param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.599484,0.7,10,0.79,0.142828568570857,99,0.9,0.9,0.9,0.55,0.7,0.6583042144775391,0.020789051055908205
sqrt,1,0.599484,0.7,20,0.8099999999999999,0.11135528725660045,48,0.9,0.9,0.9,0.65,0.7,0.6635056018829346,0.020782899856567384
sqrt,1,0.599484,0.7,50,0.74,0.19020456823582807,267,0.9,1.0,0.6333333333333333,0.4666666666666667,0.7,0.6680459976196289,0.020836734771728517
sqrt,1,0.599484,0.9,5,0.7666666666666668,0.21265517210315443,193,0.9166666666666667,1.0,0.7333333333333334,0.3833333333333333,0.8,0.6451012134552002,0.020867061614990235
sqrt,1,0.599484,0.9,10,0.7366666666666667,0.11803954139750514,273,0.8166666666666667,0.9,0.7166666666666667,0.55,0.7,0.6479353427886962,0.02069830894470215
sqrt,1,0.599484,0.9,20,0.8099999999999999,0.09165151389911681,48,0.9,0.8,0.9,0.65,0.8,0.6495313167572021,0.02070317268371582
sqrt,1,0.599484,0.9,50,0.7966666666666666,0.12220201853215575,75,0.9,0.9,0.8166666666666667,0.5666666666666667,0.8,0.656007719039917,0.020585012435913087
sqrt,1,2.15443,0.1,5,0.71,0.2585429257288709,351,1.0,1.0,0.4666666666666667,0.3833333333333333,0.7,0.7122598171234131,0.021199417114257813
sqrt,1,2.15443,0.1,10,0.6866666666666668,0.15755069730795299,393,0.8166666666666667,0.7,0.7333333333333334,0.3833333333333333,0.8,0.7145837306976318,0.02074856758117676
sqrt,1,2.15443,0.1,20,0.7966666666666666,0.09683892697555967,75,0.9,0.9,0.7333333333333334,0.65,0.8,0.7185627460479737,0.020891857147216798
sqrt,1,2.15443,0.1,50,0.8266666666666668,0.10413666234542207,17,0.9,0.9,0.9,0.6333333333333333,0.8,0.7235581398010253,0.02087712287902832
sqrt,1,2.15443,0.3,5,0.76,0.2291530298972962,200,1.0,1.0,0.7166666666666667,0.3833333333333333,0.7,0.7842130184173584,0.020773649215698242
sqrt,1,2.15443,0.3,10,0.6966666666666667,0.02449489742783177,382,0.7166666666666667,0.7,0.7166666666666667,0.65,0.7,0.7868259906768799,0.020706653594970703
sqrt,1,2.15443,0.3,20,0.79,0.10728984626287391,99,0.9,0.9,0.8166666666666667,0.6333333333333333,0.7,0.7890962123870849,0.02094130516052246
sqrt,1,2.15443,0.3,50,0.7933333333333333,0.16786237749352229,86,0.9,0.9,0.9,0.4666666666666667,0.8,0.7957085609436035,0.020813751220703124
sqrt,1,2.15443,0.5,5,0.6866666666666668,0.22095751225568735,393,0.9166666666666667,0.8,0.6333333333333333,0.2833333333333333,0.8,0.7946277141571045,0.02090620994567871
sqrt,1,2.15443,0.5,10,0.7333333333333334,0.058689389538863386,290,0.8,0.8,0.7166666666666667,0.65,0.7,0.7974703311920166,0.02084827423095703
sqrt,1,2.15443,0.5,20,0.7866666666666667,0.10666666666666669,122,0.9,0.9,0.8,0.6333333333333333,0.7,0.7979172229766845,0.02092442512512207
sqrt,1,2.15443,0.5,50,0.8166666666666668,0.18439088914585774,24,0.9,1.0,0.8166666666666667,0.4666666666666667,0.9,0.804491662979126,0.02094135284423828
sqrt,1,2.15443,0.7,5,0.7066666666666667,0.21974732965132682,357,0.9166666666666667,0.8,0.7333333333333334,0.2833333333333333,0.8,0.8600280284881592,0.02089824676513672
sqrt,1,2.15443,0.7,10,0.7699999999999999,0.08717797887081348,185,0.8,0.8,0.9,0.65,0.7,0.8625879287719727,0.020792245864868164
sqrt,1,2.15443,0.7,20,0.8099999999999999,0.09165151389911681,48,0.9,0.9,0.8,0.65,0.8,0.8644408226013184,0.02085423469543457
sqrt,1,2.15443,0.7,50,0.7966666666666666,0.1796292478040997,75,0.9,1.0,0.8166666666666667,0.4666666666666667,0.8,0.871632432937622,0.02097768783569336
sqrt,1,2.15443,0.9,5,0.7266666666666668,0.18153665072253472,305,0.9166666666666667,0.8,0.7333333333333334,0.3833333333333333,0.8,0.9391582489013672,0.020727109909057618
sqrt,1,2.15443,0.9,10,0.7566666666666666,0.09404490653110589,215,0.9,0.7,0.8333333333333333,0.65,0.7,0.9411938190460205,0.020764970779418947
sqrt,1,2.15443,0.9,20,0.8466666666666667,0.11274356350191843,9,0.9,0.9,1.0,0.7333333333333334,0.7,0.9450347423553467,0.020832204818725587
sqrt,1,2.15443,0.9,50,0.7766666666666667,0.1836663641860788,138,0.9,1.0,0.8166666666666667,0.4666666666666667,0.7,0.9522736072540283,0.02078857421875
