param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.0464159,0.9,5,0.3899999999999999,0.14321700705960558,185,0.3833333333333333,0.6666666666666666,0.2833333333333333,0.2833333333333333,0.3333333333333333,0.0038591861724853516,0.0014694690704345702
0.0464159,0.9,10,0.5433333333333333,0.07571877794400363,136,0.43333333333333335,0.6666666666666666,0.5333333333333333,0.5666666666666667,0.5166666666666667,0.003838253021240234,0.0013959407806396484
0.0464159,0.9,20,0.51,0.1030641655582687,169,0.43333333333333335,0.6666666666666666,0.3666666666666667,0.55,0.5333333333333333,0.003824663162231445,0.001401519775390625
0.0464159,0.9,50,0.5266666666666666,0.09695359714832656,152,0.3833333333333333,0.6333333333333333,0.5166666666666667,0.6333333333333333,0.4666666666666667,0.003921127319335938,0.0014131546020507812
0.16681,0.1,5,0.7300000000000001,0.16034684627740925,108,0.4666666666666667,0.8166666666666667,0.9166666666666667,0.6333333333333333,0.8166666666666667,0.05356240272521973,0.0015329837799072266
0.16681,0.1,10,0.8166666666666667,0.10055402085998907,28,0.6333333333333333,0.9166666666666667,0.9,0.8166666666666667,0.8166666666666667,0.05341591835021973,0.001531696319580078
0.16681,0.1,20,0.82,0.1514375558880073,17,0.55,0.9166666666666667,1.0,0.8166666666666667,0.8166666666666667,0.05341448783874512,0.0015329360961914063
0.16681,0.1,50,0.7666666666666667,0.14102797200870787,73,0.6333333333333333,0.8333333333333333,1.0,0.6166666666666667,0.75,0.054264259338378903,0.0016574382781982422
0.16681,0.3,5,0.6966666666666667,0.18601075237738277,127,0.3666666666666667,0.6666666666666666,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.05925626754760742,0.0015295028686523437
0.16681,0.3,10,0.78,0.14696938456699069,64,0.55,0.8166666666666667,1.0,0.7166666666666667,0.8166666666666667,0.05921578407287598,0.0015481948852539063
0.16681,0.3,20,0.8733333333333333,0.09463379711052261,3,0.7166666666666667,0.9166666666666667,1.0,0.9,0.8333333333333333,0.059108638763427736,0.0015250682830810548
